"datum_zeit","dauer","themen","standbild_url","url"
2020-04-24 22:00:00,"1810","
                                Themen der Sendung:
                                Zwischenbilanz in NRW nach der ersten Woche der Lockerungen, Der Kommentar, Regionalreportage: Sylt ohne Touristen, Fridays for Future organisieren Proteste im Internet, Fastenzeit ""Ramadan"" in Zeiten von Corona, Nobert Blüm ist tot, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-588683~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7473.html"
2020-04-25 23:15:00,"1179","
                                Themen der Sendung:
                                Land- und Forstwirtschaft befürchten Dürre, Schaustellerbetriebe in der Krise, Diskussion über Lockerungen in den USA, Brasilien in der Krise, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-588863~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7475.html"
2020-04-26 22:45:00,"1227","
                                Themen der Sendung:
                                Richtungswechsel bei Corona-App, Corona-Schutz bei Spargel-Erntehelfern, Spanien lockert strenge Ausgangssperre, Weitere Meldungen im Überblick, Held*in des Tages: Syrische Familie näht Masken für Krankenhäuser, Das Wetter
                                
                                    Hinweis:
                                    Die Sendung wurde nachträglich bearbeitet, da es im Beitrag zu Spanien einen Insertfehler gab. 
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-589035~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7477.html"
2020-04-27 22:31:00,"1798","
                                Themen der Sendung:
                                Maskenpflicht in Deutschland: So lief der erste Tag, Corona-Schutzmaßnahmen in Tschechien offenbar erfolgreich, Der Kommentar, VW startet Produktion in Wolfsburg mit minimierter Belegschaft, Lufthansa kündigt ""Absturz"" ohne staatliche Hilfe an, Weitere Meldungen im Überblick, Helden des Alltags, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-589307~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7479.html"
2020-04-28 22:30:00,"1774","
                                Themen der Sendung:
                                Wie geht es weiter in den Schulen?, Digitale Wüste: Die nicht-gerüsteten Schulen und Lehrer, Der Kommentar, Familienminister einigen sich auf Konzept für Kita-Öffnungen, Corona: Sind die Lockerungen ein Comeback der Sorglosigkeit?, Bayrisches Behörden-Chaos bei Masken und Schutzkleidung, Weitere Meldungen im Überblick, Pannenflughafen BER: Keiner fliegt mehr-ausgerechnet jetzt kommt die Freigabe, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum Thema Kita-Öffnungen darf auf tagesschau.de aus rechtlichen Gründen nicht gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595687~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7481.html"
2020-04-29 22:35:00,"1747","
                                Themen der Sendung:
                                Reisebüros sind durch internationale Reisewarnung existentiell bedroht, Bundesregierung rechnet mit schwerster Rezession der Nachkriegszeit, Der Kommentar, Wirtschaft in den USA steht unter Schock, Verbot von Wildtieren in der chinesischen Volksmedizin, Weitere Meldungen im Überblick, Landleben in Zeiten von Corona, ""Heldin"" des Alltags: Labormitarbeiterin, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-589965~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7483.html"
2020-04-30 22:35:00,"1832","
                                Themen der Sendung:
                                Corona-Pandemie: Kanzlerin und Länderchefs für vorsichtige Lockerungen, Geschlossene Kitas und Schulen: Familien kommen an ihr Limit, Der Kommentar, Corona-Pandemie: Die schwierige Lage in Afrika, Corona-Maßnahmen: Unruhen in Frankreichs Vorstädten, Weitere Meldungen im Überblick, Britischer Corona-Held: Spendensammler Captain Tom wird 100, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-590283~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7485.html"
2020-05-01 21:45:00,"1814","
                                Themen der Sendung:
                                Corona-Krise: Seeleute dürfen nicht von Bord, Veränderungen in der Arbeitswelt, 1. Mai-Demonstrationen in Corona-Zeiten, Der Kommentar, Corona-Hotspot Landkreis Tirschenreuth in Bayern, Dauercamper zurück in Mecklenburg-Vorpommern, Weitere Meldungen im Überblick, Samsung: Dauerprotest eines ehemaligen Mitarbeiters, Berliner Philharmoniker spielen Europakonzert ohne Publikum, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-590491~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7487.html"
2020-05-02 23:15:00,"1212","
                                Themen der Sendung:
                                Ausnahmegenehmigung für Einsatz von Remdesivir in den USA, Läden in Österreich dürfen wieder öffnen, Besuche in Pflegeheimen: Kreative Lösungen, Erster digitaler Parteitag der Grünen, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-590711~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7489.html"
2020-05-03 22:45:00,"1199","
                                Themen der Sendung:
                                Corona-Krise: Diskussion um Grenzöffnungen, Island öffnet Schulen ohne Restriktionen, Gemeinsame Gottesdienste mit strengen Hygieneregeln wieder möglich Tag der Pressefreiheit: Journalisten durch Corona weltweit eingeschränkt, Schneller Anstieg von Neuinfektionen in Russland, Weitere Meldungen im Überblick, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-590891~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7491.html"
2020-05-04 23:05:00,"1789","
                                Themen der Sendung:
                                Schulbeginn mit Hindernissen in Corona-Zeiten, Regionale Unterschiede bei den Corona-Lockerungen, Der Kommentar, Diskussion um Gesundheitsminister Spahns Vorschlag zum Immunitätsausweis, Griechenlands Hoffnung auf Tourismus, Weitere Meldungen im Überblick, Friseure dürfen wieder Haare schneiden, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-591183~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7493.html"
2020-05-05 22:30:00,"1821","
                                Themen der Sendung:
                                Autoindustrie und Lufthansa fordern Staatshilfen, Der Kommentar, Weitere Meldungen im Überblick, Anpfiff oder nicht: Streit um Fußball-Bundesliga, Held*in des Alltags: ArztMobil Hamburg, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-591471~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7497.html"
2020-05-06 22:00:00,"1893","
                                Themen der Sendung:
                                Reaktionen auf Lockerungen in der Corona-Krise, Ergebnisse der Bund-Länder-Beratungen, Der Kommentar, Austockung der Gesundheitsämter im Kampf gegen Corona, Umstrittene Präsidentschaftswahl in Polen, Weitere Meldungen im Überblick, Musik-Lieferdienst: eine Danksagung, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-591733~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7499.html"
2020-05-07 22:30:00,"1738","
                                Themen der Sendung:
                                Corona-Schutzmaßnahmen für Regionen mit mehr als 50 Infizierten pro 100.000 Einwohner, Unterschiedlichste politische Spektren kommen auf sogenannten Hygiene-Demos zusammen, Bürger auf Rügen zwischen Sorge und Zuversicht angesichts der Lockerung der Schutzmaßnahmen vor Corona, Deutschlandtrend, SPD-Politiker Eva Högl zur neuen Wehrbeauftragten des Bundestages gewählt, Der Kommentar, Weitere Meldungen im Überblick, Kunst unter schwierigen Bedingungen in Zeiten von Corona, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-592013~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7501.html"
2020-05-08 22:20:00,"1803","
                                Themen der Sendung:
                                Kriegsende vor 75 Jahren: Steinmeier bezeichnet 8. Mai als Tag der Befreiung, Der Kommentar, Reportage: Grenzregion in Polen erinnert an den Zweiten Weltkrieg, Rückkehr von Kriegsvertriebenen nach Polen, Gedenken in Frankreich und Großbritannien an das Weltkriegsende, Neuer Corona-Hotspot: Coesfeld und die Fleischindustrie, Weitere Meldungen im Überblick, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""Kriegsende vor 75 Jahren"" darf aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595685~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7503.html"
2020-05-09 23:05:00,"1314","
                                Themen der Sendung:
                                Mecklenburg-Vorpommern erlaubt Öffnung von Gastronomie, Nach zahlreichen Corona-Fällen Konsequenzen für Arbeitsbedingungen in Schlachthöfen gefordert, 75. Jahrestag des Sieges der früheren Sowjetrepubliken über Hitler-Deutschland, Weitere Meldungen im Überblick, Öffnung des Städel Museums in Frankfurt am Main, Rock n' Roll-Pionier Little Richard gestorben, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-592515~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7505.html"
2020-05-10 22:45:00,"1236","
                                Themen der Sendung:
                                Besuchsverbot in Pflegeheimen aufgelöst, Überwiegend Frauen aufgrund von Corona-Beschränkungen zu Hause, Politischer Umgang mit Verschwörungstheorien, Preisanstiege bei Obst und Gemüse, Weitere Meldungen im Überblick, Zweitligist-Verein Dynamo Dresden wegen positiver Corona-Tests gesperrt, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-592705~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7507.html"
2020-05-11 22:35:00,"1828","
                                Themen der Sendung:
                                Demonstrationen gegen staatliche Regeln zur Bekämpfung des Coronavirus, Verschwörungstheorien oder doch nur Verschwörungs-""Erzählungen""?, Der Kommentar, Die neue Rolle der Gesundheitsämter, Gastronomen in Sorge um die Zukunft, Zwischen Corona und Brexit: Wie geht es weiter in Großbritannien?, Weitere Meldungen im Überblick, Hannah Arendt und ihr 20. Jahrhundert, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zu den DFB-Entscheidungen darf aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-593019~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7509.html"
2020-05-12 22:30:00,"1866","
                                Themen der Sendung:
                                Was ist uns die Pflege wert? Interview mit Gesundheitsminister Jens Spahn, Der Kommentar, Impfpflicht - was bedeutet das?, Nah an der Obergrenze - Wie der Corona-Hotspot Rosenheim gegen das Virus kämpft, Die Lage an deutschen Häfen , Weitere Meldungen im Überblick, Keine Abschiedsparty nach der Highschool in Virginia: Bleibende Erinnerung für den Jahrgang 2020, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-593311~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7511.html"
2020-05-13 22:35:00,"1808","
                                Themen der Sendung:
                                Deutsch-luxemburgische Grenze ist wieder geöffnet, Grenzöffnung zu Österreich, Schweiz und Frankreich soll ab Samstag schrittweise erfolgen, Der Kommentar, Empfehlungen der EU-Kommission für die Tourismusbranche, Italienische Insel Capri hofft Sommersaison noch zu retten, Weitere Meldungen im Überblick, Was Drehverbote für die Film- und Fernsehindustrie bedeuten, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-593601~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7513.html"
2020-05-14 22:15:00,"1843","
                                Themen der Sendung:
                                Milliarden Steuerloch: Eine Schadensmeldung und die Konsequenzen, Der Kommentar, Ende einer Ära: Vosskuhles Blick auf Deutschland, Kein Ende des Notstandsgesetzes: Wie Orban seine Macht zementiert, Weitere Meldungen im Überblick, Digitale Nähe kommunal: Videokonferenz zwischen Bürgern in Bühl, Trauer um Dramatiker Rolf Hochhuth, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-593897~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7515.html"
2020-05-15 22:00:00,"1852","
                                Themen der Sendung:
                                AfD-Bundesvorstand beschließt Parteiausschluss von Brandenburgs Landes- und Fraktionschef Andreas Kalbitz, Neustart der Bundesliga sorgt weiterhin für Diskussionen, Der Kommentar, Regionalreportage: Fans erwarten erstes Spiel von FC Erzgebirge Aue nach Corona-Pause, BVerfG befasst sich mit Befugnissen des Bundesnachrichtendienstes, Weitere Meldungen im Überblick, Kunstmetropole ade? - Private Kunstsammlungen verlassen Berlin, Das Wetter
                                
                                    Hinweis:
                                    Die Beiträge zum Thema ""AfD-Bundesvorstand zu Kalbitz"" und ""Fußball-Bundesliga"" dürfen aus rechtlichen Gründen nicht auf tagesschau.de gezeigt werden. Wegen eines Insertfehlers wurde diese Sendung nachträglich bearbeitet.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595675~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7517.html"
2020-05-17 22:45:00,"1213","
                                Themen der Sendung:
                                Bilanz des ersten Spieltags der Fußball-Bundesliga, Menschen meiden Arztbesuche wegen Corona, Neuseeland ist fast Corona-frei, Streit in der AFD nach Kalbitz-Rauswurf, Weitere Meldungen im Überblick, Der Sport, Das Wetter
                                
                                    Hinweis:
                                    Die Beiträge zur Fußball-Bundesliga und zum Thema ""Streit in der AfD"" dürfen aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595653~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7519.html"
2020-05-18 22:35:00,"1825","
                                Themen der Sendung:
                                Kitas öffnen schrittweise, Kanzlerin Merkel und Präsident Macron schlagen EU-Wiederaufbaufonds im Umfang von 500-Milliarden Euro vor, Der Kommentar, Bilanz des Neustarts nach Aufhebung vieler Corona-Beschränkungen in Deutschland, Weitere Meldungen im Überblick, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""Bilanz des Neustarts"" darf aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595677~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7521.html"
2020-05-19 22:15:00,"1830","
                                Themen der Sendung:
                                Urteil zum BND-Gesetz: Auslandsüberwachung verfassungswidrig, Der Kommentar, Menschen mit Behinderung: Werkstätten drängen auf Weiterbetrieb, Winzige Tröpfchen: Wie groß ist die Ansteckungsgefahr durch Aerosole?, Fahrrad, Auto oder ÖPNV: Pendeln in Corona-Zeiten, Kein Erfolgsmodell: Warum sich die Corona-App in Singapur nicht durchsetzt, Weitere Meldungen im Überblick, Das Wetter
                                
                                    Hinweis:
                                    Diese Sendung wurde wegen eines Insert-Fehlers nachträglich bearbeitet.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595351~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7523.html"
2020-05-20 22:35:00,"1810","
                                Themen der Sendung:
                                Drei Monate nach dem Anschlag von Hanau, Nach Corona-Ausbrüchen in Schlachtbetrieben: Bundesregierung beschließt weitgehendes Verbot von Werkverträgen in der Fleischindustrie, Der Kommentar, Alfons Blum: Aus Verzweiflung auf der Corona-Demo, Ausgebremst: Corona und die Jugend, Trauriger Rekord in Brasilien: Mehr als 1.000 Corona-Tote innerhalb von 24 Stunden, Weitere Nachrichten im Überblick, Freibäder in NRW dürfen teilweise wieder öffnen, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595399~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7525.html"
2020-05-21 23:15:00,"901","
                                Themen der Sendung:
                                Regierung und Lufthansa signalisieren baldiges Ende der Verhandlungen eines Rettungspakets, Corona-Pandemie in den USA: In New York sind vor allem Ärmste von wirtschaftlichen Auswirkungen betroffen, Weitere Meldungen im Überblick, Traditionelle Vatertagsausflüge unterliegen Corona-Maßnahmen, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-595609~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7527.html"
2020-05-22 22:00:00,"1832","
                                Themen der Sendung:
                                Volkskongress in China: Kein Wirtschaftswachstum und steigende Arbeitslosigkeit durch Corona, CSU Parteitag findet erstmalig virtuell statt, Der Kommentar, Babys von ukrainischen Leihmüttern können wegen Grenzschließungen nicht abgeholt werden, In der Grenzregion Saarland/Lothringen erstarken längst überwunden geglaubte Ressentiments, Weitere Meldungen im Überblick, Ötzi in der Uckermark: Frauenskelett bringt viele neue Erkenntnisse, Das Wetter
                                
                                    Hinweis:
                                    Im Beitrag zu ukrainischen Leihmüttern wurde eine Person nachträglich unkenntlich gemacht
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-596299~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7529.html"
2020-05-23 23:15:00,"1229","
                                Themen der Sendung:
                                Hessen und Niedersachsen melden Häufung von Corona-Neuinfektionen, ""Sparsame Vier"" legen Gegenentwurf zu EU-Wiederaufbauplan vor, Corona-Pandemie verschärft den Machtkampf zwischen den USA und China, Weitere Meldungen im Überblick, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""Fußball-Bundesliga"" darf aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-596101~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7531.html"
2020-05-24 22:45:00,"1226","
                                Themen der Sendung:
                                Proteste gegen Pekings Sicherheitsgesetz in Hongkong, Prozess gegen Israels Premierminister Netanjahu, Proteste gegen ""Südlink""-Stromtrassen, Weitere Meldungen im Überblick, Der Sport, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""Fußball-Bundesliga"" darf aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-596301~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7533.html"
2020-05-25 22:45:00,"1840","
                                Themen der Sendung:
                                Bundesregierung und Lufthansa einigen sich auf Rettungspaket, Debatte zwischen Bund und Länder um Lockerung der Corona-Auflagen, BGH-Urteil im Abgasskandal: VW muss Autokäufer entschädigen, Der Kommentar, Weitere Meldungen im Überblick, Lufthansa Börse an, Urlaub im Sommer 2020, Reportage: Reise per Rad in Deutschland, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag ""Urlaub im Sommer 2020"" in Deutschland wurde nachträglich bearbeitet.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-597775~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7535.html"
2020-05-26 22:15:00,"1819","
                                Themen der Sendung:
                                Studie zu Kinder und Corona: Zwischenergebnisse ermutigen Baden-Württemberg zur baldigen Öffnung der Kitas, Bündnis für die Bahn: Wie nach der Lufthansa nun auch die Bahn gerettet werden soll, Der Kommentar, Umbruch im Einzelhandel: Gewinner und Verlierer der Krise, Datenschutz in Corona-Zeiten: Überall Daten hinterlassen,wie sicher ist das?, Weitere Meldungen im Überblick, Per Rad durch die Republik: Reise durch ein anderes Land, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-596897~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7537.html"
2020-05-27 22:15:00,"1938","
                                Themen der Sendung:
                                Das 750-Milliarden-Rettungspaket der EU: Wiederaufbauplan für Europa, Ringen um Lockerungen und Geld: Merkel und die ostdeutschen Ministerpräsidenten, Der Kommentar, Bundestag debattiert über Abschaffung des Blutspendeverbots für Homosexuelle, Die Affäre Cummings und was sie für Boris Johnson bedeutet, Weitere Meldungen im Überblick, Erster bemannter SpaceX-Start zur ISS vorerst verschoben, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-597213~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7539.html"
2020-05-28 22:35:00,"1864","
                                Themen der Sendung:
                                Nach dem Tod eines schwarzen US-Amerikaners durch weißen Polizisten: Proteste und Ausschreitungen in Minneapolis, Chinesischer Volkskongress verabschiedet neues Sicherheitsgesetz für Hongkong, Der Kommentar, Seehofer vor dem Maut-U-Ausschuss, Homeoffice nach Corona, Gewalt gegen Frauen in Russland, Weitere Meldungen im Überblick, Reisen zu Corona-Zeiten: Letzter Teil der Reportage, Das Wetter 
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-597507~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7541.html"
2020-05-29 21:45:00,"1818","
                                Themen der Sendung:
                                US-Präsident Trump will soziale Netzwerke wegen seines Streits mit Twitter stärker reglementieren, Der Kommentar, Corona: Die Missverständnisse zwischen Wissenschaftlern und Politikern, Bilanz zwischen Licht und Schatten: Der schwedische Sonderweg in der Corona-Krise, Kita-Erzieherin unter Mordverdacht: Personalnot und Strukturversagen?, Die Nachrichten, tagesthemen ""mittendrin"" in Bollstedt in Thüringen, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-597845~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7543.html"
2020-05-30 23:30:00,"1240","
                                Themen der Sendung:
                                Erste bemannte SpaceX-Rakete in Florida erfolgreich zur ISS gestartet, Proteste in mehreren US-Städten nach Tod von Schwarzem bei Polizeieisatz in Minneapolis, Proteste gegen die Inbetriebnahme des Steinkohlekraftwerk Datteln 4 im Ruhrgebiet, Pfingsturlaub mit Abstand: Ausgebuchte Campingplätze, Weitere Meldungen im Überblick, Meldungen aus dem Sport, Die Lottozahlen, Das Wetter
                                
                                    Hinweis:
                                    Der Beitrag zum Thema ""Fußball-Bundesliga"" darf aus rechtlichen Gründen nicht auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-598019~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7545.html"
2020-05-31 23:15:00,"1188","
                                Themen der Sendung:
                                Anhaltende Unruhen gegen Polizeigewalt in den USA, GroKo-Streit über Entschuldung der Kommunen, Weitere Meldungen im Überblick, Verhüllungskünstler Christo gestorben, Der Sport, Das Wetter
                                
                                    Hinweis:
                                    Die Beiträge zur Fußball-Bundesliga dürfen aus rechtlichen Gründen nicht auf tagesschau.de gezeigt werden. Der Beitrag zum Tod des Künstlers Christo darf aus rechtlichen Gründen nicht vollständig auf tagesschau.de gezeigt werden.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-598263~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7547.html"
2020-06-01 23:15:00,"924","
                                Themen der Sendung:
                                Am Internationalen Kindertag stehen die Sorgen und Nöte der Jüngsten im Mittelpunkt, Großbritanniens Wirtschaft durch Coronavirus und Brexit in doppelter Gefahr, Weitere Meldungen im Überblick, Milllionen Kinder weltweit in Not durch Schwerhörigkeit, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-598395~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7549.html"
2020-06-02 22:30:00,"1955","
                                Themen der Sendung:
                                Proteste gegen Rassismus und Polizeigewalt - Plünderungen in New York, Koalitionsausschuss berät über milliardenschweres Konjunkturprogramm, Analysen und Hintergründe zum Jahrestag des Mordes an Walter Lübcke, Der Kommentar, Weitere Nachrichten im Überblick, Wanderurlaub in Zeiten von Corona, Das Wetter
                                
                                    Hinweis:
                                    Diese Sendung wurde wegen eines Schreibfehlers nachträglich bearbeitet. In der Fernsehausstrahlung stand in einer Bauchbinde zu den Protesten in den USA irrtümlich ""Episkopat-Kirche"" statt ""Episkopal-Kirche"" und ""Trumpf"" statt ""Trump"".
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-598693~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7551.html"
2020-06-03 22:15:00,"2130","
                                Themen der Sendung:
                                Corona-Konjunkturpaket wird weiter verhandelt - dazu Einschätzungen der Wirtschaftsweisen Veronika Grimm, Lage in den USA nach der Polizeigewalt gegen einen Schwarzen, Der Kommentar, Vor Aufhebung der Reisewarnung: Reisen in Zeiten von Corona, Italien öffnet Grenzen für Tourismus, Weitere Nachrichten im Überblick, Fußball-Bundesliga: Bremen-Frankfurt, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-599013~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7553.html"
2020-06-04 22:30:00,"1797","
                                Themen der Sendung:
                                Große Koalition einigt sich auf 130-Milliarden-Euro-Konjunkturpaket zur Rettung der Wirtschaft, Geteilte Reaktionen auf geplante Maßnahmen der Bundesregierung, Der Kommentar, Staatsanwaltschaft ermittelt gegen 43-jährigen Deutschen im Fall der 2007 verschwundenen Madeleine McCann, Weitere Meldungen im Überblick, Erste Konzerte mit Besuchern, Das Wetter
                                
                                    Hinweis:
                                    Aufgrund einer fehlerhaften Einspielung bei der Anmoderation in der Fernsehausstrahlung wurde diese Sendung nachträglich bearbeitet.
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-599341~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7555.html"
2020-06-05 21:45:00,"1816","
                                Themen der Sendung:
                                Alltäglicher Rassismus in Deutschland, Der Kommentar, USA planen offenbar Truppen-Präsenz in Deutschland zu reduzieren, EU-Staaten wollen Reisebeschränkungen bis spätestens Ende Juni aufheben, tagesthemen mittendrin: Nürburgring in Zeiten von Corona, Weitere Meldungen im Überblick, Biotechnologen im hessischen Zwingenberg entwickeln Verfahren zum recyceln von Gold aus verbranntem Müll, Das Wetter
                                
                            ","https://www.tagesschau.de/multimedia/bilder/sendungsbild-599641~_v-grossgalerie16x9.jpg","https://www.tagesschau.de/multimedia/sendung/tt-7557.html"
